2211-01-29-16-00-25.813994
BS, S:29195,
0.39, 7.05
3.03, 7.10
6.83, 7.45
9.45, 7.95
11.21, 8.39
12.98, 8.88
12.76, 9.27
12.54, 9.37
12.94, 9.52
12.47, 9.63
12.18, 9.71
11.78, 9.71
11.35, 9.71
11.19, 9.78
10.33, 9.87
9.20, 9.88
8.75, 9.88
7.90, 9.88
7.28, 9.88
6.55, 9.88
5.82, 9.74
5.30, 9.49
5.55, 9.53
5.41, 9.69
4.88, 9.86
4.34, 9.95
3.34, 10.02
0.80, 10.03
0.21, 9.95
0.07, 9.87
-0.06, 9.83
-0.05, 9.80
-0.13, 9.71
-0.08, 9.47
-0.08, 9.48
-0.05, 9.46
-0.12, 9.59
-0.09, 9.53
-0.07, 9.54
-0.06, 9.53
-0.12, 9.61
-0.11, 9.55
0.87, 9.56
1.52, 9.59
-0.80, 9.48
-1.48, 9.25
-2.86, 9.34
-4.32, 9.36
-5.84, 9.28
-6.45, 9.18
-6.31, 9.08
-6.07, 8.92
-5.52, 8.81
-4.74, 8.72
-3.48, 8.69
-2.58, 8.68
-1.87, 8.74
-1.78, 8.75
-1.67, 8.73
-1.56, 8.66
-1.46, 8.66
-1.55, 8.66
-1.50, 8.66
-1.40, 8.51
-1.05, 8.32
-0.92, 8.31
-1.00, 8.61
-1.41, 8.74
-1.98, 8.90
-2.72, 8.93
-3.95, 8.87
-4.72, 8.71
-5.03, 8.55
-4.91, 8.46
-4.80, 8.31
-4.23, 8.20
-3.24, 8.10
-2.23, 8.08
-1.66, 8.07
-1.38, 7.99
-1.27, 7.92
-1.23, 7.90
-1.13, 7.83
-1.06, 7.82
-1.11, 7.75
-0.65, 7.42
-0.17, 7.15
0.17, 7.05
0.32, 7.04
0.44, 7.04
0.51, 7.04
0.49, 7.19
0.55, 7.21
0.60, 7.12
0.68, 7.12
0.65, 7.12
0.77, 7.14
0.75, 7.11
0.82, 7.04
0.80, 7.12
0.82, 7.20
0.89, 7.29
0.87, 7.29
0.85, 7.28
0.85, 7.37
0.84, 7.45
0.87, 7.31
0.85, 7.08
0.88, 7.10
0.92, 7.26
0.85, 7.43
0.86, 7.60
0.84, 7.76
0.81, 7.87
0.75, 7.87
0.76, 7.87
0.77, 7.87
0.73, 7.87
0.69, 7.80
0.71, 7.71
0.75, 7.71
0.73, 7.79
0.74, 7.87
0.67, 7.87
0.70, 7.87
0.73, 7.94
0.68, 7.96
0.68, 7.95
0.68, 7.71
0.72, 7.54
0.73, 7.54
0.75, 7.69
0.71, 7.87
0.68, 8.02
0.62, 8.12
0.53, 8.21
0.51, 8.13
0.51, 8.05
0.53, 8.04
0.49, 8.04
0.55, 7.88
0.56, 7.86
0.55, 7.88
0.55, 7.96
0.57, 8.03
0.58, 7.95
0.54, 7.96
0.55, 8.04
0.55, 8.11
0.54, 7.98
0.57, 7.72
0.60, 7.70
0.64, 7.79
0.67, 7.95
0.59, 8.04
0.58, 8.20
0.47, 8.30
0.40, 8.30
0.40, 8.30
0.39, 8.23
0.42, 8.21
0.42, 8.07
0.43, 7.97
0.46, 7.94
0.47, 8.03
0.46, 8.04
0.45, 7.97
0.51, 7.98
0.53, 8.04
0.46, 8.12
0.51, 8.06
0.52, 7.82
0.58, 7.70
0.64, 7.71
0.60, 7.87
0.63, 8.02
0.60, 8.12
0.45, 8.22
0.45, 8.17
0.46, 8.21
0.42, 8.13
0.44, 8.13
0.47, 8.05
0.43, 7.97
0.51, 7.88
0.52, 7.95
0.55, 8.03
0.50, 7.97
0.52, 7.96
0.51, 7.96
0.50, 7.98
0.52, 8.04
0.53, 7.90
0.57, 7.63
0.68, 7.61
0.69, 7.70
0.68, 7.86
0.66, 7.96
0.61, 8.11
0.53, 8.21
0.46, 8.13
0.50, 8.05
0.52, 8.03
0.50, 8.04
0.54, 7.88
0.58, 7.80
0.58, 7.79
0.66, 7.86
0.58, 7.88
0.63, 7.80
0.62, 7.79
0.61, 7.79
0.64, 7.88
0.59, 7.81
0.59, 7.56
0.71, 7.31
0.79, 7.37
0.78, 7.45
0.80, 7.54
0.75, 7.61
0.73, 7.78
0.76, 7.79
0.77, 7.71
