2173-05-10-10-04-31.103593
BS, S:34055,
2.16, 6.00
4.12, 6.04
7.75, 6.40
13.52, 7.25
18.83, 8.31
24.94, 9.65
30.30, 11.07
33.09, 12.39
34.41, 13.56
31.39, 14.37
31.47, 14.68
31.11, 15.13
30.67, 15.68
28.82, 15.83
27.28, 15.85
27.51, 15.78
26.90, 15.92
26.55, 16.06
26.12, 16.21
26.08, 16.32
25.22, 16.34
24.83, 16.37
24.63, 16.42
24.05, 16.52
23.42, 16.55
22.28, 16.52
22.09, 16.53
21.99, 16.46
21.88, 16.47
22.84, 16.38
23.96, 16.40
24.92, 16.61
23.79, 16.94
23.59, 16.92
23.11, 16.98
22.17, 17.04
22.18, 16.94
21.86, 16.87
21.77, 16.89
22.13, 16.92
21.69, 16.97
21.36, 16.91
20.70, 16.92
21.07, 16.82
21.48, 16.82
21.40, 16.87
20.90, 16.96
21.41, 17.02
21.84, 16.97
21.68, 16.97
21.74, 16.97
20.62, 17.06
20.79, 17.06
21.25, 16.99
20.72, 16.93
20.25, 16.95
18.95, 16.87
19.18, 16.88
17.97, 16.87
18.40, 16.85
17.88, 16.73
17.40, 16.63
18.86, 16.52
20.35, 16.59
21.45, 16.86
19.88, 17.10
18.39, 16.99
17.63, 16.95
17.47, 16.95
16.75, 16.89
15.33, 16.78
14.42, 16.67
13.97, 16.61
13.62, 16.60
13.01, 16.61
13.58, 16.46
14.16, 16.50
14.69, 16.60
15.07, 16.56
14.64, 16.60
15.05, 16.59
15.01, 16.59
14.91, 16.67
14.89, 16.67
14.67, 16.74
14.18, 16.70
13.64, 16.58
12.74, 16.58
12.03, 16.59
10.86, 16.63
10.20, 16.59
9.74, 16.52
8.60, 16.48
-29.69, 16.29
-40.65, 14.26
-40.70, 11.06
-33.10, 8.74
-32.73, 8.15
-29.99, 8.38
-30.42, 8.65
-31.47, 8.80
-31.45, 8.47
-32.03, 8.26
-30.97, 8.18
-30.87, 8.18
-30.80, 8.15
-30.72, 8.15
-29.12, 7.95
-29.63, 8.03
-29.07, 8.06
-29.22, 7.96
-28.53, 8.08
-28.60, 7.99
-27.77, 8.03
-28.03, 8.06
-27.47, 7.84
-27.43, 7.95
-26.59, 7.85
-26.70, 7.92
-26.50, 7.82
-25.94, 7.86
-25.35, 7.70
-24.89, 7.76
-24.35, 7.64
-24.63, 7.80
-23.52, 7.92
-23.04, 7.76
-22.84, 7.60
-22.13, 7.43
-21.46, 7.50
-20.42, 7.58
-19.87, 7.53
-20.78, 7.51
-20.83, 7.49
-19.25, 7.51
-18.76, 7.50
-18.53, 7.42
-19.09, 7.42
-18.14, 7.42
-17.53, 7.42
-17.63, 7.28
-16.71, 7.26
-16.16, 7.20
-15.97, 7.26
-16.14, 7.26
-15.23, 7.17
-14.90, 7.15
-14.11, 7.11
-13.86, 7.11
-13.85, 7.09
-13.00, 7.14
-12.33, 7.09
-12.14, 7.09
-12.74, 7.09
-12.99, 7.09
-11.96, 7.09
-11.19, 7.09
-11.26, 7.09
-11.75, 7.09
-11.76, 7.01
-10.62, 6.79
-8.56, 6.60
-7.26, 6.65
-7.14, 6.82
-7.04, 6.92
-6.61, 6.92
-6.55, 6.92
-6.60, 6.92
-7.14, 6.92
-6.57, 6.92
-6.79, 6.94
-6.57, 7.00
-6.51, 7.06
-6.61, 7.09
-6.61, 7.00
-6.70, 6.92
-6.65, 6.92
-6.42, 6.92
-6.52, 6.86
-6.43, 6.90
-6.50, 6.84
-6.07, 6.83
-5.61, 6.78
-5.46, 6.82
-5.97, 6.75
-5.40, 6.75
-5.19, 6.81
-5.13, 6.83
-5.18, 6.77
-5.58, 6.83
-5.78, 6.84
-5.20, 6.83
-5.35, 6.84
-5.42, 6.68
-4.53, 6.46
-2.48, 6.35
-0.86, 6.48
-0.63, 6.74
-1.04, 6.82
-1.44, 6.75
-1.75, 6.75
-2.25, 6.75
-2.82, 6.75
-3.40, 6.75
-3.84, 6.75
-4.60, 6.75
-5.30, 6.75
-6.09, 6.61
-5.87, 6.44
-6.14, 6.41
-6.41, 6.36
-6.22, 6.33
-6.27, 6.35
-6.32, 6.33
-6.46, 6.25
-6.44, 6.17
-6.32, 6.16
-6.43, 6.11
-6.18, 6.08
-6.25, 6.00
-6.22, 6.00
-6.04, 6.00
-5.38, 6.05
-5.33, 6.02
-5.20, 6.08
-5.31, 6.07
-5.50, 6.02
-4.98, 5.86
-3.37, 5.68
-1.97, 5.65
-0.60, 5.80
-0.73, 6.07
-0.79, 6.08
-0.65, 6.08
-0.87, 6.08
-0.94, 6.15
-0.90, 6.22
-0.91, 6.25
-1.47, 6.33
-1.95, 6.42
-2.87, 6.42
-3.32, 6.27
-3.42, 6.24
-3.57, 6.25
-3.47, 6.25
-3.85, 6.32
-4.36, 6.19
-4.38, 6.17
-4.28, 6.17
-4.26, 6.15
-4.32, 6.02
-4.35, 6.08
-4.21, 6.08
-4.27, 6.08
-4.39, 6.08
-4.45, 6.00
-4.22, 5.99
-4.14, 6.00
-4.30, 6.01
-4.43, 5.94
-4.42, 5.92
-3.66, 5.76
-2.14, 5.59
-0.21, 5.63
0.73, 5.79
0.84, 5.91
0.76, 5.99
0.82, 6.00
0.88, 6.00
0.89, 6.00
0.82, 6.02
0.75, 6.14
0.68, 6.17
0.42, 6.33
-0.52, 6.34
-0.85, 6.18
-0.88, 6.16
-0.88, 6.17
-0.76, 6.16
-1.00, 6.25
-1.11, 6.11
-1.09, 6.16
-0.95, 6.08
-0.97, 6.00
-0.95, 6.00
-1.05, 6.00
-0.97, 5.94
-0.81, 5.91
-0.72, 5.89
-0.76, 5.83
-0.37, 5.82
-0.17, 5.83
0.60, 5.88
0.89, 5.85
1.26, 5.76
BE
BS, S:34056,
1.98, 5.63
5.07, 5.63
10.89, 5.95
18.22, 6.83
26.04, 8.19
32.75, 9.95
37.45, 11.46
39.19, 13.02
39.98, 14.21
36.05, 15.04
35.87, 15.35
32.93, 15.99
31.16, 15.94
29.51, 15.86
29.69, 15.84
29.36, 15.91
29.53, 16.09
29.58, 16.12
29.40, 16.11
29.09, 16.19
29.86, 16.37
29.89, 16.61
29.33, 16.78
29.18, 16.88
28.40, 16.88
27.58, 16.89
27.68, 16.95
27.10, 17.02
26.63, 17.04
25.61, 17.08
24.86, 17.03
24.33, 16.95
24.39, 16.82
23.79, 16.84
24.43, 16.80
25.75, 16.84
26.02, 17.15
24.89, 17.28
23.51, 17.22
21.92, 17.14
20.60, 16.88
19.88, 16.89
19.67, 16.82
19.39, 16.89
18.57, 16.92
18.16, 16.84
17.46, 16.73
16.39, 16.68
16.40, 16.62
16.47, 16.63
16.93, 16.60
16.95, 16.62
16.79, 16.57
16.99, 16.62
16.95, 16.63
16.12, 16.66
16.40, 16.72
16.62, 16.71
15.45, 16.76
14.53, 16.71
13.47, 16.66
12.11, 16.69
10.04, 16.67
-28.31, 16.44
-39.86, 14.36
-40.08, 11.10
-34.15, 8.81
-31.14, 8.14
-28.68, 8.26
-29.28, 8.38
-29.02, 8.45
-29.54, 8.42
-29.47, 8.17
-28.35, 7.97
-28.25, 7.87
-26.89, 7.74
-27.47, 7.80
-25.93, 7.74
-25.54, 7.76
-24.43, 7.75
-23.85, 7.77
-23.33, 7.66
-22.42, 7.65
-21.88, 7.60
-21.95, 7.59
-21.27, 7.49
-20.11, 7.50
-20.02, 7.51
-19.45, 7.43
-18.83, 7.50
-18.44, 7.49
-18.42, 7.45
-18.48, 7.43
-18.81, 7.42
-17.50, 7.43
-16.66, 7.42
-17.47, 7.42
-18.43, 7.34
-17.64, 7.34
-16.49, 7.28
-16.01, 7.19
-15.63, 7.03
-15.01, 6.86
-12.98, 6.92
-12.48, 7.16
-12.25, 7.25
-12.11, 7.25
-12.90, 7.25
-12.10, 7.23
-12.01, 7.18
-12.43, 7.17
-11.89, 7.11
-11.75, 7.11
-12.67, 7.17
-12.08, 7.17
-12.17, 7.09
-11.39, 7.00
-10.88, 7.01
-10.80, 7.00
-10.61, 7.00
-10.48, 7.00
-9.96, 6.99
-9.40, 6.92
-9.38, 6.92
-9.38, 6.92
-8.98, 6.92
-8.26, 6.84
-8.21, 6.92
-8.17, 6.92
-8.41, 6.92
-8.51, 6.92
-7.66, 6.92
-7.65, 6.92
-8.16, 6.92
-8.15, 6.78
-6.65, 6.57
-4.73, 6.45
-3.45, 6.57
-3.57, 6.81
-3.51, 6.83
-3.70, 6.84
-3.60, 6.91
-3.44, 6.91
-3.68, 6.91
-3.72, 6.92
-3.81, 7.00
-3.98, 7.08
-4.37, 7.17
-5.05, 7.10
-4.81, 7.00
-4.89, 6.98
-4.87, 6.92
-4.89, 7.00
-4.82, 6.94
-4.90, 6.92
-4.91, 6.90
-4.74, 6.83
-4.65, 6.83
-4.79, 6.83
-4.80, 6.83
-4.77, 6.76
-4.75, 6.81
-4.55, 6.83
-4.75, 6.76
-4.76, 6.81
-4.81, 6.83
-4.71, 6.83
-4.55, 6.83
-4.68, 6.70
-4.31, 6.53
-3.08, 6.35
-1.45, 6.47
-1.12, 6.72
-1.07, 6.83
-2.00, 6.84
-1.88, 6.78
-2.26, 6.75
-2.95, 6.77
-3.58, 6.75
-4.44, 6.75
-5.00, 6.75
-5.90, 6.75
-6.76, 6.69
-7.05, 6.53
-7.09, 6.42
-7.31, 6.42
-7.33, 6.42
-7.42, 6.36
-7.35, 6.34
-7.27, 6.25
-7.19, 6.25
-7.20, 6.17
-6.93, 6.16
-6.95, 6.08
-7.15, 6.02
-7.27, 6.00
-7.24, 6.00
-6.96, 6.00
-6.15, 6.00
-6.04, 6.08
-6.02, 6.08
-5.76, 6.08
-5.44, 6.00
-4.88, 5.87
-4.13, 5.68
-1.99, 5.66
-1.06, 5.80
-0.82, 5.99
-1.04, 6.08
-1.00, 6.08
-1.02, 6.08
-0.92, 6.08
-0.95, 6.16
-0.85, 6.16
-1.18, 6.25
-1.75, 6.39
-2.14, 6.42
-2.75, 6.41
-3.16, 6.26
-3.09, 6.23
-3.15, 6.25
-3.51, 6.31
-3.63, 6.25
-3.88, 6.13
-3.87, 6.11
-3.90, 6.08
-3.73, 6.08
-3.92, 6.02
-3.89, 6.00
-3.78, 6.00
-3.90, 6.00
-3.94, 6.00
-3.86, 5.91
-3.54, 5.91
-3.52, 5.93
-3.54, 5.98
-3.26, 5.93
-2.55, 5.85
-1.54, 5.68
0.00, 5.56
1.41, 5.63
BE
BS, S:34057,
1.89, 5.80
4.31, 5.87
7.99, 6.31
13.71, 7.19
19.01, 8.27
25.49, 9.66
31.23, 11.06
34.26, 12.41
35.77, 13.66
31.88, 14.57
31.97, 14.89
32.18, 15.29
31.24, 15.76
28.98, 15.84
27.30, 15.84
27.16, 15.81
26.70, 15.93
26.66, 16.04
26.18, 16.17
25.24, 16.21
25.07, 16.23
24.72, 16.33
23.78, 16.39
23.36, 16.42
22.92, 16.42
21.42, 16.49
21.10, 16.54
20.42, 16.53
19.68, 16.54
18.91, 16.48
18.55, 16.49
17.87, 16.43
18.05, 16.29
19.16, 16.39
20.07, 16.68
18.15, 16.87
15.63, 16.79
15.07, 16.78
14.23, 16.74
13.35, 16.69
11.47, 16.60
10.47, 16.56
10.42, 16.48
9.76, 16.50
-0.18, 16.47
-38.11, 15.60
-41.71, 12.51
-35.02, 9.56
-30.64, 8.36
-30.15, 8.13
-28.90, 8.37
-30.09, 8.46
