2141-02-10-16-18-13.985581
BS, S:13498,
2.19, 7.55
4.86, 7.59
11.24, 8.05
19.67, 8.97
27.81, 10.15
35.58, 11.72
41.17, 13.30
44.79, 14.82
42.99, 16.23
40.25, 17.06
37.83, 17.60
35.31, 17.88
31.91, 17.97
30.55, 17.85
28.64, 17.86
27.03, 17.91
26.35, 17.76
24.04, 17.79
23.74, 17.74
23.26, 17.77
23.44, 17.76
24.00, 17.92
23.81, 18.06
23.84, 18.18
23.56, 18.28
23.24, 18.40
22.63, 18.43
22.64, 18.42
21.96, 18.47
21.73, 18.50
20.92, 18.45
20.56, 18.37
20.79, 18.42
20.01, 18.44
19.48, 18.51
19.13, 18.40
18.17, 18.49
18.04, 18.46
17.37, 18.33
16.86, 18.34
16.97, 18.36
16.13, 18.35
16.09, 18.30
16.28, 18.35
16.09, 18.27
16.26, 18.27
15.85, 18.36
15.36, 18.38
15.44, 18.39
14.30, 18.35
13.52, 18.27
13.53, 18.33
13.94, 18.32
14.23, 18.34
13.40, 18.29
13.10, 18.32
13.14, 18.30
12.10, 18.30
11.66, 18.24
10.94, 18.37
10.38, 18.31
10.35, 18.25
10.21, 18.18
10.32, 18.22
10.75, 18.20
9.66, 18.18
9.73, 18.12
10.29, 18.10
9.54, 18.13
10.38, 18.10
10.42, 18.09
10.52, 18.17
10.44, 18.13
9.73, 18.27
9.91, 18.19
9.18, 18.15
8.52, 18.09
9.44, 18.15
8.75, 18.18
8.57, 18.12
8.11, 18.20
7.38, 18.17
7.10, 18.28
6.51, 18.24
-26.40, 18.08
-37.76, 16.22
-39.97, 13.11
-31.97, 10.78
-28.79, 10.37
-26.10, 10.21
-27.91, 10.34
-26.61, 10.25
-26.19, 10.18
-23.98, 9.97
-24.23, 9.96
-23.84, 9.86
-21.58, 9.72
-22.15, 9.81
-22.61, 9.82
-20.77, 9.77
-20.53, 9.76
-19.54, 9.74
-20.08, 9.67
-19.45, 9.65
-17.99, 9.61
-18.56, 9.63
-18.36, 9.55
-17.85, 9.60
-18.01, 9.46
-16.55, 9.57
-16.21, 9.49
-15.65, 9.55
-15.16, 9.54
-15.86, 9.56
-15.15, 9.41
-14.89, 9.44
-15.64, 9.47
-14.88, 9.37
-14.67, 9.29
-13.65, 9.26
-13.34, 9.25
-13.18, 9.24
-12.27, 9.29
-11.67, 9.29
-12.12, 9.30
-12.03, 9.30
-11.22, 9.28
-12.28, 9.31
-11.73, 9.28
-11.42, 9.21
-10.96, 9.19
-10.48, 9.18
-10.91, 9.21
-10.28, 9.25
-10.09, 9.18
-10.76, 9.19
-10.15, 9.18
-10.36, 9.17
-10.29, 9.18
-9.74, 9.17
-9.70, 9.16
-9.19, 9.15
-9.67, 9.09
-10.04, 9.08
-8.13, 9.05
-8.62, 8.98
-8.34, 8.97
-7.80, 8.96
-7.48, 9.04
-6.76, 9.02
-7.11, 9.03
-6.75, 9.01
-6.00, 9.01
-6.57, 9.02
-5.56, 9.01
-5.52, 8.94
-5.23, 8.92
-4.91, 8.85
-4.87, 8.91
-4.54, 8.90
-3.79, 8.83
-3.49, 8.80
-3.18, 8.88
-2.97, 8.81
-3.23, 8.88
-2.86, 8.79
-2.60, 8.72
-1.90, 8.71
-1.55, 8.71
-1.06, 8.68
-0.43, 8.61
0.15, 8.74
0.46, 8.68
0.42, 8.83
-0.03, 8.93
-0.71, 9.02
-1.63, 9.10
-2.89, 9.13
-3.76, 9.06
-4.64, 9.21
-5.15, 9.16
-5.43, 9.17
-5.64, 9.10
-5.66, 9.09
-5.63, 9.09
-5.58, 9.01
-5.30, 9.00
-5.26, 8.93
-5.46, 9.02
-5.46, 9.17
-5.68, 9.16
-5.79, 9.12
-5.56, 9.09
-5.78, 9.01
-5.62, 8.93
-5.11, 8.91
-4.85, 8.84
-4.38, 8.83
-4.14, 8.90
-4.04, 8.89
-4.11, 8.98
-3.96, 8.98
-4.12, 8.98
-4.10, 8.98
-4.23, 8.98
-4.12, 8.97
-4.10, 8.98
-4.09, 8.91
-3.87, 8.98
-4.00, 8.90
-3.84, 8.89
-3.52, 8.89
-3.29, 8.88
-3.51, 8.97
-3.53, 9.05
-3.74, 9.05
-3.77, 8.99
-3.76, 8.97
-3.70, 8.97
-3.58, 8.89
-3.48, 8.80
-3.02, 8.78
-2.57, 8.77
-2.37, 8.78
-1.98, 8.79
-2.07, 8.86
-1.88, 8.86
-2.02, 8.86
-1.96, 8.86
-1.93, 8.86
-1.92, 8.87
-2.00, 8.86
-2.01, 8.78
-1.94, 8.85
-2.00, 8.86
-1.90, 8.78
-1.65, 8.76
-1.44, 8.77
-1.37, 8.85
-1.95, 8.94
-2.41, 8.96
-2.74, 8.96
-2.76, 8.89
-2.90, 8.89
-2.77, 8.88
-2.62, 8.79
-2.22, 8.78
-1.73, 8.78
-1.44, 8.75
-1.20, 8.77
-1.28, 8.85
-1.43, 8.85
-1.30, 8.84
-1.45, 8.85
-1.44, 8.77
-1.39, 8.85
-1.39, 8.85
-1.42, 8.85
-1.56, 8.82
-1.68, 8.88
-1.65, 8.86
-1.64, 8.77
-1.22, 8.77
-1.12, 8.84
-1.52, 8.93
-1.97, 8.96
-2.27, 8.90
-2.57, 8.95
-2.69, 8.90
-3.00, 8.96
-2.99, 8.96
-2.93, 8.81
-2.94, 8.88
-2.99, 8.94
-3.07, 9.03
-3.66, 9.12
-4.64, 9.22
-5.63, 9.29
-6.75, 9.37
-7.65, 9.40
-9.36, 9.49
-10.41, 9.46
-10.98, 9.46
-11.51, 9.46
-12.70, 9.60
-13.40, 9.66
-14.36, 9.68
-14.93, 9.65
-16.18, 9.81
-17.89, 10.02
-19.98, 10.05
-21.37, 10.04
-22.55, 10.07
-23.21, 10.01
-23.18, 9.86
-23.08, 9.84
-22.13, 9.81
-21.16, 9.69
-19.99, 9.67
-19.18, 9.64
-18.77, 9.56
-18.30, 9.55
-18.02, 9.61
-17.86, 9.53
-16.91, 9.50
-16.37, 9.65
-16.36, 9.57
-16.20, 9.64
